review_status,district,name,category,address,road_address,latitude,longitude,naver_link,blog_search_url,matched_queries,local_hit_count,comment_sort_hit_count,blog_result_count,recent_blog_count,distinct_blogger_count,latest_post_date,recommendation_score,recommendation_reason,possible_duplicate,reject_reason
pending,서구,몽상 대전둔산본점,음식점>일식>일식당,대전광역시 서구 둔산동 1015 102호,대전광역시 서구 둔산로31번길 10-35 102호,36.3532485,127.3781160,https://www.instagram.com/mongsang_91,https://search.naver.com/search.naver?where=blog&query=%EB%AA%BD%EC%83%81+%EB%8C%80%EC%A0%84%EB%91%94%EC%82%B0%EB%B3%B8%EC%A0%90+%EC%84%9C%EA%B5%AC,둔산동 고기 | 둔산동 일식,3,2,7854,100,93,20260720,78,"지역성: 본점, 대전; 최근 12개월 블로그 100건",,
pending,서구,보끄미 대전점,한식>주꾸미요리,대전광역시 서구 둔산동 1352 둔산의 아침 201호,대전광역시 서구 대덕대로242번길 15 둔산의 아침 201호,36.3544843,127.3805899,,https://search.naver.com/search.naver?where=blog&query=%EB%B3%B4%EB%81%84%EB%AF%B8+%EB%8C%80%EC%A0%84%EC%A0%90+%EC%84%9C%EA%B5%AC,둔산동 맛집 | 둔산동 칼국수 | 둔산동 한식 | 둔산동 해산물,4,4,30,8,25,20260716,77,지역성: 대전; 최근 12개월 블로그 8건,,
pending,서구,대선칼국수 본점,음식점>한식,대전광역시 서구 둔산동 1440 오성빌딩 2층 대선칼국수,대전광역시 서구 둔산중로40번길 28 오성빌딩 2층 대선칼국수,36.3499346,127.3883481,,https://search.naver.com/search.naver?where=blog&query=%EB%8C%80%EC%84%A0%EC%B9%BC%EA%B5%AD%EC%88%98+%EB%B3%B8%EC%A0%90+%EC%84%9C%EA%B5%AC,둔산동 두부두루치기 | 둔산동 칼국수,3,1,810,100,97,20260718,73,"지역성: 본점, 칼국수; 최근 12개월 블로그 100건",,
pending,서구,불타는쪽갈비 대전둔산본점,"한식>육류,고기요리",대전광역시 서구 둔산동 981 갤러리타워,대전광역시 서구 둔지로 36 갤러리타워,36.3525597,127.3769957,,https://search.naver.com/search.naver?where=blog&query=%EB%B6%88%ED%83%80%EB%8A%94%EC%AA%BD%EA%B0%88%EB%B9%84+%EB%8C%80%EC%A0%84%EB%91%94%EC%82%B0%EB%B3%B8%EC%A0%90+%EC%84%9C%EA%B5%AC,둔산동 중식 | 둔산동 칼국수,2,2,887,100,91,20260719,72,"지역성: 본점, 대전; 최근 12개월 블로그 100건",,
pending,서구,쪽갈비 본점,"한식>육류,고기요리",대전광역시 서구 갈마동 1054 1층,대전광역시 서구 대덕대로 157 1층,36.3476133,127.3754548,,https://search.naver.com/search.naver?where=blog&query=%EC%AA%BD%EA%B0%88%EB%B9%84+%EB%B3%B8%EC%A0%90+%EC%84%9C%EA%B5%AC,갈마동 냉면 | 갈마동 노포,3,2,675,100,93,20260714,71,지역성: 본점; 최근 12개월 블로그 100건,,
pending,서구,공주칼국수,"한식>칼국수,만두",대전광역시 서구 갈마동 379-18 1층,대전광역시 서구 갈마로 72-1 1층,36.3458830,127.3693028,https://youtube.com/shorts/23bLt9WcVMY?si=BN3fYX3dGgNAc8rN,https://search.naver.com/search.naver?where=blog&query=%EA%B3%B5%EC%A3%BC%EC%B9%BC%EA%B5%AD%EC%88%98+%EC%84%9C%EA%B5%AC,갈마동 두부두루치기 | 갈마동 칼국수,3,1,3537,100,96,20260720,70,지역성: 칼국수; 최근 12개월 블로그 100건,,
pending,서구,별달돈까스 대전둔산점,음식점>일식>돈가스,대전광역시 서구 둔산동 1056 2층,대전광역시 서구 둔산로 30 2층,36.3515878,127.3771612,https://blog.naver.com/starmooncaffe/223277382909,https://search.naver.com/search.naver?where=blog&query=%EB%B3%84%EB%8B%AC%EB%8F%88%EA%B9%8C%EC%8A%A4+%EB%8C%80%EC%A0%84%EB%91%94%EC%82%B0%EC%A0%90+%EC%84%9C%EA%B5%AC,둔산동 맛집 | 둔산동 일식,2,2,4937,100,83,20260720,69,지역성: 대전; 최근 12개월 블로그 100건,,
pending,서구,갈비만 대전점,"한식>육류,고기요리",대전광역시 서구 갈마동 291-14 1층,대전광역시 서구 계룡로 338 1층,36.3535724,127.3664816,https://app.catchtable.co.kr/ct/shop/galvimandaejeonbranch,https://search.naver.com/search.naver?where=blog&query=%EA%B0%88%EB%B9%84%EB%A7%8C+%EB%8C%80%EC%A0%84%EC%A0%90+%EC%84%9C%EA%B5%AC,갈마동 맛집 | 갈마동 한식,3,1,254,100,94,20260720,67,지역성: 대전; 최근 12개월 블로그 100건,,
pending,서구,녹수청산 대전시청본점,음식점>한식,대전광역시 서구 둔산동 1210 2층,대전광역시 서구 둔산로74번길 27 2층,36.3500096,127.3821965,,https://search.naver.com/search.naver?where=blog&query=%EB%85%B9%EC%88%98%EC%B2%AD%EC%82%B0+%EB%8C%80%EC%A0%84%EC%8B%9C%EC%B2%AD%EB%B3%B8%EC%A0%90+%EC%84%9C%EA%B5%AC,둔산동 삼계탕,1,1,5975,100,95,20260720,67,"지역성: 본점, 대전; 최근 12개월 블로그 100건",,
pending,서구,산오징어비빔회양푼무침 대전본점,음식점>한식,대전광역시 서구 둔산동 1056,대전광역시 서구 둔산로 30,36.3514494,127.3770912,,https://search.naver.com/search.naver?where=blog&query=%EC%82%B0%EC%98%A4%EC%A7%95%EC%96%B4%EB%B9%84%EB%B9%94%ED%9A%8C%EC%96%91%ED%91%BC%EB%AC%B4%EC%B9%A8+%EB%8C%80%EC%A0%84%EB%B3%B8%EC%A0%90+%EC%84%9C%EA%B5%AC,둔산동 노포,1,1,2458,100,96,20260719,67,"지역성: 본점, 대전; 최근 12개월 블로그 100건",,
pending,서구,24시순대족발 본점,"한식>순대,순댓국",대전광역시 서구 갈마동 379-8,대전광역시 서구 갈마로 82,36.3450656,127.3693760,,https://search.naver.com/search.naver?where=blog&query=24%EC%8B%9C%EC%88%9C%EB%8C%80%EC%A1%B1%EB%B0%9C+%EB%B3%B8%EC%A0%90+%EC%84%9C%EA%B5%AC,갈마동 국밥,2,1,2563,100,92,20260719,66,지역성: 본점; 최근 12개월 블로그 100건,,
pending,서구,가마솥보은순대,"한식>순대,순댓국",대전광역시 서구 갈마동 432-6 인터빌아파트,대전광역시 서구 신갈마로 58-17 인터빌아파트,36.3397753,127.3667170,,https://search.naver.com/search.naver?where=blog&query=%EA%B0%80%EB%A7%88%EC%86%A5%EB%B3%B4%EC%9D%80%EC%88%9C%EB%8C%80+%EC%84%9C%EA%B5%AC,갈마동 국밥 | 갈마동 한식,3,2,487,100,89,20260718,66,최근 12개월 블로그 100건,,
pending,서구,토종골옻닭마을 대전본점,한식>닭요리,대전광역시 서구 갈마동 905,대전광역시 서구 갈마역로 3,36.3510441,127.3732126,,https://search.naver.com/search.naver?where=blog&query=%ED%86%A0%EC%A2%85%EA%B3%A8%EC%98%BB%EB%8B%AD%EB%A7%88%EC%9D%84+%EB%8C%80%EC%A0%84%EB%B3%B8%EC%A0%90+%EC%84%9C%EA%B5%AC,갈마동 삼계탕,2,1,86,13,64,20260224,66,"지역성: 본점, 대전; 최근 12개월 블로그 13건",,
pending,서구,유원옥,음식점>한식,대전광역시 서구 둔산동 1391 104호 유원옥,대전광역시 서구 둔산로137번길 44 104호 유원옥,36.3531611,127.3895409,,https://search.naver.com/search.naver?where=blog&query=%EC%9C%A0%EC%9B%90%EC%98%A5+%EC%84%9C%EA%B5%AC,둔산동 국밥 | 둔산동 냉면 | 둔산동 해산물,3,2,395,43,96,20260615,65,최근 12개월 블로그 43건,,
pending,서구,태평소국밥,한식>국밥,대전광역시 서구 갈마동 337-5,대전광역시 서구 신갈마로 179,36.3497223,127.3680321,,https://search.naver.com/search.naver?where=blog&query=%ED%83%9C%ED%8F%89%EC%86%8C%EA%B5%AD%EB%B0%A5+%EC%84%9C%EA%B5%AC,갈마동 국밥 | 갈마동 한식,3,1,3227,100,98,20260719,65,최근 12개월 블로그 100건,,
pending,서구,떡반집 본점,분식>종합분식,대전광역시 서구 둔산동 1091 밀레니엄프라자 1층 109호,대전광역시 서구 둔산로 8 밀레니엄프라자 1층 109호,36.3522508,127.3749865,,https://search.naver.com/search.naver?where=blog&query=%EB%96%A1%EB%B0%98%EC%A7%91+%EB%B3%B8%EC%A0%90+%EC%84%9C%EA%B5%AC,둔산동 분식,2,1,666,100,96,20260720,64,지역성: 본점; 최근 12개월 블로그 100건,,
pending,서구,사리원 본점,한식>냉면,대전광역시 서구 둔산동 968 사리원 2층,대전광역시 서구 둔산로31번길 77 사리원 2층,36.3553562,127.3773137,http://www.sariwonkorea.com,https://search.naver.com/search.naver?where=blog&query=%EC%82%AC%EB%A6%AC%EC%9B%90+%EB%B3%B8%EC%A0%90+%EC%84%9C%EA%B5%AC,둔산동 냉면,2,1,688,100,83,20260719,64,지역성: 본점; 최근 12개월 블로그 100건,,
pending,서구,글로벌살수,한식>향토음식,대전광역시 서구 월평동 1180 505,대전광역시 서구 월평서로 11 505,36.3545358,127.3576630,,https://search.naver.com/search.naver?where=blog&query=%EA%B8%80%EB%A1%9C%EB%B2%8C%EC%82%B4%EC%88%98+%EC%84%9C%EA%B5%AC,갈마동 향토음식,2,1,415,70,88,20260717,63,지역성: 향토; 최근 12개월 블로그 70건,,
pending,서구,둔산공주칼국수,"한식>칼국수,만두",대전광역시 서구 둔산동 963 대영프라자 132호,대전광역시 서구 둔산북로 36 대영프라자 132호,36.3553000,127.3781292,,https://search.naver.com/search.naver?where=blog&query=%EB%91%94%EC%82%B0%EA%B3%B5%EC%A3%BC%EC%B9%BC%EA%B5%AD%EC%88%98+%EC%84%9C%EA%B5%AC,둔산동 두부두루치기,2,1,173,56,91,20260713,62,지역성: 칼국수; 최근 12개월 블로그 56건,,
pending,서구,우리손칼국수,"한식>칼국수,만두",대전광역시 서구 둔산동 1199 1층,대전광역시 서구 둔산남로9번길 37 1층,36.3497103,127.3784200,,https://search.naver.com/search.naver?where=blog&query=%EC%9A%B0%EB%A6%AC%EC%86%90%EC%B9%BC%EA%B5%AD%EC%88%98+%EC%84%9C%EA%B5%AC,둔산동 두부두루치기,2,1,108,22,93,20260624,62,지역성: 칼국수; 최근 12개월 블로그 22건,,
pending,서구,이태리국시 대전,음식점>양식,대전광역시 서구 둔산동 990 2층,대전광역시 서구 둔산로31번길 31 2층,36.3531348,127.3772877,https://www.instagram.com/italyguksi,https://search.naver.com/search.naver?where=blog&query=%EC%9D%B4%ED%83%9C%EB%A6%AC%EA%B5%AD%EC%8B%9C+%EB%8C%80%EC%A0%84+%EC%84%9C%EA%B5%AC,둔산동 맛집,1,1,2928,100,97,20260717,62,지역성: 대전; 최근 12개월 블로그 100건,,
pending,서구,홍두깨생칼국수,"한식>칼국수,만두",대전광역시 서구 갈마동 427-49,대전광역시 서구 신갈마로127번길 153,36.3401027,127.3661118,,https://search.naver.com/search.naver?where=blog&query=%ED%99%8D%EB%91%90%EA%B9%A8%EC%83%9D%EC%B9%BC%EA%B5%AD%EC%88%98+%EC%84%9C%EA%B5%AC,갈마동 두부두루치기 | 갈마동 칼국수,3,1,57,6,54,20260613,62,지역성: 칼국수; 최근 12개월 블로그 6건,,
pending,서구,고깃리88번지 대전둔산점,한식>돼지고기구이,대전광역시 서구 둔산동 1098 1층,대전광역시 서구 대덕대로185번길 63 1층,36.3510915,127.3742405,,https://search.naver.com/search.naver?where=blog&query=%EA%B3%A0%EA%B9%83%EB%A6%AC88%EB%B2%88%EC%A7%80+%EB%8C%80%EC%A0%84%EB%91%94%EC%82%B0%EC%A0%90+%EC%84%9C%EA%B5%AC,둔산동 냉면,1,1,1826,100,99,20260715,61,지역성: 대전; 최근 12개월 블로그 100건,,
pending,서구,공주칼국수쭈꾸미구이 둔산점,"음식점>한식>칼국수,만두",대전광역시 서구 둔산동 915 청사오피스텔1층 102호,대전광역시 서구 청사로 228 청사오피스텔1층 102호,36.3594540,127.3889727,,https://search.naver.com/search.naver?where=blog&query=%EA%B3%B5%EC%A3%BC%EC%B9%BC%EA%B5%AD%EC%88%98%EC%AD%88%EA%BE%B8%EB%AF%B8%EA%B5%AC%EC%9D%B4+%EB%91%94%EC%82%B0%EC%A0%90+%EC%84%9C%EA%B5%AC,둔산동 두부두루치기,2,1,60,25,31,20260704,61,지역성: 칼국수; 최근 12개월 블로그 25건,,
pending,서구,데판유우,술집>요리주점,대전광역시 서구 둔산동 1100 1층 데판유우,대전광역시 서구 대덕대로185번길 53 1층 데판유우,36.3509028,127.3746384,https://www.instagram.com/deppan_youu?igsh=b3pjbHJrc3hjcDQ5,https://search.naver.com/search.naver?where=blog&query=%EB%8D%B0%ED%8C%90%EC%9C%A0%EC%9A%B0+%EC%84%9C%EA%B5%AC,둔산동 해산물,2,1,2425,49,100,20260716,61,최근 12개월 블로그 49건,,
pending,서구,두부사랑,한식>두부요리,대전광역시 서구 갈마동 427-51,대전광역시 서구 신갈마로127번길 157,36.3398650,127.3661013,,https://search.naver.com/search.naver?where=blog&query=%EB%91%90%EB%B6%80%EC%82%AC%EB%9E%91+%EC%84%9C%EA%B5%AC,갈마동 두부두루치기,2,1,13303,100,91,20260720,61,최근 12개월 블로그 100건,,
pending,서구,서울깍두기 대전시청점,"한식>곰탕,설렁탕","대전광역시 서구 둔산동 1453 1층 112,113호","대전광역시 서구 둔산로 130 1층 112,113호",36.3511107,127.3878529,http://seoggag.com,https://search.naver.com/search.naver?where=blog&query=%EC%84%9C%EC%9A%B8%EA%B9%8D%EB%91%90%EA%B8%B0+%EB%8C%80%EC%A0%84%EC%8B%9C%EC%B2%AD%EC%A0%90+%EC%84%9C%EA%B5%AC,둔산동 삼계탕,2,1,61,24,51,20260519,61,지역성: 대전; 최근 12개월 블로그 24건,,
pending,서구,옥천뼈구이 농민뜨끈이 갈마점,한식>감자탕,"대전광역시 서구 갈마동 339-3 101, 102호","대전광역시 서구 갈마로 39 101, 102호",36.3492285,127.3694948,,https://search.naver.com/search.naver?where=blog&query=%EC%98%A5%EC%B2%9C%EB%BC%88%EA%B5%AC%EC%9D%B4+%EB%86%8D%EB%AF%BC%EB%9C%A8%EB%81%88%EC%9D%B4+%EA%B0%88%EB%A7%88%EC%A0%90+%EC%84%9C%EA%B5%AC,갈마동 한식,2,1,3535,100,100,20260720,61,최근 12개월 블로그 100건,,
pending,서구,키츠네유부 대전둔산점,"음식점>일식>초밥,롤",대전광역시 서구 둔산동 1453 1층 120호 키츠네유부 대전시청점,대전광역시 서구 둔산로 130 1층 120호 키츠네유부 대전시청점,36.3508639,127.3881196,https://www.instagram.com/kitz_yubu,https://search.naver.com/search.naver?where=blog&query=%ED%82%A4%EC%B8%A0%EB%84%A4%EC%9C%A0%EB%B6%80+%EB%8C%80%EC%A0%84%EB%91%94%EC%82%B0%EC%A0%90+%EC%84%9C%EA%B5%AC,둔산동 일식,1,1,1641,100,81,20260720,61,지역성: 대전; 최근 12개월 블로그 100건,,
pending,서구,태평소국밥,한식>국밥,대전광역시 서구 둔산동 1005,대전광역시 서구 둔산로31번길 52,36.3540819,127.3778893,https://smartstore.naver.com/mcfdts,https://search.naver.com/search.naver?where=blog&query=%ED%83%9C%ED%8F%89%EC%86%8C%EA%B5%AD%EB%B0%A5+%EC%84%9C%EA%B5%AC,둔산동 국밥,2,1,3227,100,98,20260719,61,최근 12개월 블로그 100건,,
pending,서구,고집불통신닭발 본점,한식>닭발,대전광역시 서구 둔산동 1828,대전광역시 서구 문정로170번길 192,36.3508169,127.3977196,https://www.instagram.com/gojib2222222v,https://search.naver.com/search.naver?where=blog&query=%EA%B3%A0%EC%A7%91%EB%B6%88%ED%86%B5%EC%8B%A0%EB%8B%AD%EB%B0%9C+%EB%B3%B8%EC%A0%90+%EC%84%9C%EA%B5%AC,둔산동 노포,2,1,44,30,42,20260710,60,지역성: 본점; 최근 12개월 블로그 30건,,
pending,서구,광장포차,술집>포장마차,대전광역시 서구 둔산동 1105-1 1층 광장포차,대전광역시 서구 대덕대로185번길 23 1층 광장포차,36.3502132,127.3761421,https://www.instagram.com/reel/Czv5FXBRDzf/?igshid=MzRlODBiNWFlZA==,https://search.naver.com/search.naver?where=blog&query=%EA%B4%91%EC%9E%A5%ED%8F%AC%EC%B0%A8+%EC%84%9C%EA%B5%AC,둔산동 노포,2,1,1678,100,95,20260720,60,최근 12개월 블로그 100건,,
